source_id,ra,dec,parallax,parallax_error,parallax_over_error,phot_g_mean_mag,type_best_classification,mode_best_classification
2206880468723863040,343.4448674713613,61.50596143565222,0.5169035282044592,0.01451347,35.615433,12.218941,DCEP,FIRST_OVERTONE
2067251361107786880,306.33530453570216,39.58820184889279,0.5137336952211915,0.037261777,13.787149,13.930528,DCEP,FUNDAMENTAL
2000294573320350976,337.2429900050712,50.963124616849754,0.7895409518950068,0.018150872,43.49879,7.5752373,DCEP,FIRST_OVERTONE
2035139127627183360,297.66181562381405,33.276634992023276,1.0280840336081691,0.01190383,86.36582,9.156565,DCEP,FIRST_OVERTONE
5526731382124901760,128.64165830791137,-41.57663568515225,0.5389829580087804,0.0139183,38.72477,10.7967825,DCEP,FIRST_OVERTONE
1853025642297186688,316.6260367026001,31.184634465686113,1.6593982727544194,0.0326445,50.832397,5.651271,DCEP,FIRST_OVERTONE
5868480143187802240,199.74279463726813,-62.38234538651234,0.5082061952261243,0.01901497,26.726639,8.10354,DCEP,FUNDAMENTAL
4204653587029046400,287.08654406188765,-7.437769209883273,0.941018110586877,0.03425026,27.474773,7.3527784,DCEP,FUNDAMENTAL
5823134325151372032,240.29462689966624,-63.77654925354427,1.1014269876428247,0.021513244,51.197624,6.233585,DCEP,FUNDAMENTAL
5245796334347122944,150.01532618240347,-66.27623241797312,0.8470515039144293,0.016697299,50.72985,8.133869,DCEP,FIRST_OVERTONE
1825621002188696448,294.15720454194997,20.33293147253885,1.27808101999479,0.05664703,22.56219,6.700444,DCEP,FUNDAMENTAL
2061079733630086656,305.1962115268861,38.285191477034324,1.2714260329183855,0.019692946,64.56251,9.186784,DCEP,FIRST_OVERTONE
5523162573544337408,129.25540006750467,-44.114653602903005,0.6519868594191308,0.016741946,38.943314,6.850103,DCEP,FUNDAMENTAL
1857884212378132096,312.86767706101796,28.25048193690742,1.6884589957523126,0.058201324,29.010664,5.499797,DCEP,FUNDAMENTAL
4157780096333716864,273.5659540130283,-9.339063382234684,0.5507639339978403,0.027200345,20.248417,10.796069,DCEP,FUNDAMENTAL
5619192029327633664,113.15269930334432,-21.930427617191047,0.656420349465145,0.021574162,30.426228,8.126852,DCEP,MULTI
